Date,Clean Tweet
17/11/16 21:51,Virat Kohli very much impressed by Narendra Modi and PMO India s historic move on Demonitisation    VK  MIB  fb me 3rUSakyj1
17/11/16 21:50,Demonitisation phobia haunting congress AAP and other left parties not common man 
17/11/16 21:49,Turns out that God wants to test my backpack abilities by demonitisation   I ll go on a trip with minimal budget because no cash yay 
17/11/16 21:49, Omar And ills wants to support terrorists by opposing demonitisation   It is surprising why Mamata Bannergee is colluding Abdulla 
17/11/16 21:49, Demonitisation   most opposition ldrs howling inconvenience in the name of common man It seems there is no bigger common man than themselves
17/11/16 21:49, blackmoneydebate News Channel should not invite these moron Politician who don t know the Economic Benefits of Demonitisation  ShutupGaurav
17/11/16 21:49,Poll on  demonitisation  timesofindia indiatimes com poll on demone tisation polls 55471602 cms  
17/11/16 21:48,How will one check bribe to  police  govt  employees   New notes or small denominations    Demonitisation
17/11/16 21:48,Congress leaders seem to have lost their mental balance after  Demonitisation   Huge loss at times lead to mental destabilization  pic twitter com l2v7hZLSRn
17/11/16 21:47, Demonitisation banks are getting so much of money in the form of deposits that even they must be thinking of depositing it in other banks
17/11/16 21:46, poor people choosing to give up their lives   Since ur Demonitisation   several suicide cases wr reported across India 
17/11/16 21:46,  It is shame on the part of Communists to oppose drive agnst black money  demonitisation   CPIM is supporting blackmoney
17/11/16 21:45,Why don t  takes legal actions against idiots like  for spreading lies   Demonitisation  loans  twitter com smarket status  799263287120719873  
17/11/16 21:45,Request to my dear friends who lives outside of India supports the demonitisation to come to India  stand in queue and show your patriotism
17/11/16 21:45,Mamta B   kejariwal want roll back of demonitisation because they being new parties lost everything in accumulated black money sort them out
17/11/16 21:44, effect of  Demonitisation pic twitter com CYGpcd3VaJ
17/11/16 21:44, Sir We are appreciating this demonitisation as you are Implement part also barring few instances it was good for a good cause 
17/11/16 21:44,People are just happy that the corrupt are going to suffer  despite the inconvenience  Demonitisation  BlackmoneyDebate
17/11/16 21:44,Demonitisation has created economic anarchy  says opposition  Do you agree  VOTE RE TWEET    
17/11/16 21:43,Things will change  not bcoz of  Demonitisation but bcoz of technology     twitter com maamallan stat us 796921585659768832  
17/11/16 21:42,  we support modi ji on demonitisation     sabhi political prty ek ho jaye koi modi ji ka kuch bigaar nhi sakta
17/11/16 21:42,I ve been to bank  i didn t see anyone against  Demonitisation  BlackmoneyDebate
17/11/16 21:42,     see their body language  all are in distress after demonitisation   in coma
17/11/16 21:42,Modiji  u said  Acche din Aagaye   Are these Acche din  where poor  downtrodden people r cursing u   ur government for Demonitisation  
17/11/16 21:41, when we people don t have any problem with demonitisation   wat makes you worried  
17/11/16 21:41,Mr Khan did u evr follow social media where gnrl pple s reaction  Evrybdy supprt demonitisation    blackmoneydebate
17/11/16 21:41,Approx  5 billion USD spent on elections in India  now we know why some hate demonetisation   ArvindKejriwal  Mamtabanerjee  Demonitisation
17/11/16 21:41,Kids in front of me singing  paisa  aisa kaisa paisa      I d laugh but this is entertaining enough   Demonitisation
17/11/16 21:40, ChhuttaDeDeReModi   Has the govt mismanaged the demonitisation   asks CNN IBN  Reply  yes  with handle  cashCrisis
17/11/16 21:39, let me appreciate u 4 infrmational   motivational news reprting relatd to demonitisation   Doing wat a responsble media house shld do
17/11/16 21:39,  there are thousands of deaths every day in our country but these are specific to  Demonitisation  LaughingPM
17/11/16 21:39,               Has the govt mismanaged the demonitisation asks CNN IBN    Reply  yes  with handle  cashCrisis
17/11/16 21:39, PEOPLE whose back is on Fire will say Sri Modi Demonitisation Backfired   ndtv com opinion pm mod i masterstroke on notes backfires says foreign media 1626092  
17/11/16 21:38,I am witnessing demonitisation movement since last 8 days  All citizens are supporring and praising the decision of our PM 
17/11/16 21:38,  Sure All idiots are not in Media and all Media not idiots  I hope u get the logic  Demonitisation 
17/11/16 21:38,Why s that only IIT alumni   designer journalist have all the brain   smartness to understand hidden prospects of demonitisation but we dont
17/11/16 21:38, pmoindia What would be next election agenda  Hmmm    Black Money     Politician sld start thinking  instead of derailing  Demonitisation
17/11/16 21:37,                Has the govt mismanaged the demonitisation asks CNN IBN   Reply  yes  with handle  cashCrisis
17/11/16 21:37,  How can v hoard  if I can t get my money out of Banks  ATM r not opening Non sense planning  Demonitisation  
17/11/16 21:36,  Wake up Mr Goyal  public anger is growing  I support  Demonitisation  but Pathetic planning by Govt  Failure
17/11/16 21:36,Feku has hidden agenda  not corruption black money   terrorism  US fighting Islamists   greenback most counterfeited but no  Demonitisation  twitter com Devinder Sharm a status 799223964409040897  
17/11/16 21:36,Although the demonitisation move by govt is for good  but can be achieved only if bank employees are honest and dont illegally help rich 
17/11/16 21:35, Blackmoneydebate Entire 99   honest ppl r against corruption  black money  Ppl stand in long Qs  still in favor of demonitisation   hats off
17/11/16 21:34, this Pakistani poster boy is deeply hurt by demonitisation   his black money hoarded for Punjab elections has become waste nw
17/11/16 21:34,After  Demonitisation ModiMinister  now flexing muscles  Whom is he targeting   TweetLike  MadisonGardenJourno  twitter com KirenRijiju st atus 799037299208101888  
17/11/16 21:34,Congress AAP BSP TMC SP CPM all gone nuts due to demonitisation  BlackmoneyDebate
17/11/16 21:33,               Has the govt mismanaged the demonitisation asks CNN IBN  Reply  yes  with handle  cashCrisis
17/11/16 21:32, ChhuttaDeDeReModiquestion   Has the govt mismanaged the demonitisation asks CNN IBN  Reply  yes  with handle  cashCrisis
17/11/16 21:32, ei koy din e 47 jon mara geche demonitisation er byapare 
17/11/16 21:32, shame on Congress to compare URI to demonitisation   dey reached to low level of politics
17/11/16 21:32,Suddenly tear everyone s clothes  close all wardrobes  then run hither thither to close holes   slits with random patches   Demonitisation
17/11/16 21:32, Dumb bhakts like  hav no inconvenience due to poor logistics of  Demonitisation but poor guys dying in lines have
17/11/16 21:32,We Indians are an amusing lot  We cry hoarse either for or against  Why don t we for a change find solutions for a crisis   Demonitisation
17/11/16 21:32, I urge u to stop this bid against the demonitisation   we will manage this situation and come out stronger  DeshBadalRahaHai
17/11/16 21:31,I think  should resign in protest against demonitisation   Help ppl  KejriShouldResign 4 aam aadmi  wil u support 
17/11/16 21:30, I can understand his pain  He is victim of  Demonitisation of  BlackMoney
17/11/16 21:30, Yes  thats d real worry lost importance on demonitisation    I have been telling this to everybody I speak to
17/11/16 21:29, GulamNabiAzad is under psychological pressure  Please retire him   Demonitisation   
17/11/16 21:29,Desperate CMs trying their best to help their friends as promised to presurize Govt to roll back decision of demonitisation  pic twitter com vdXDlBpiEn
17/11/16 21:26, people do not want to discuss  Demonitisation but other issue  Leave this to people of  India   We have decided to support it 
17/11/16 21:26,             Ab tak 40 Death toll in the week who is responsible for it cn we gv then status of Shaheed on name of Kaladhan  DeMonitisation
17/11/16 21:25, Demonitisation  india
17/11/16 21:24, KejriPappuDidiTypes Just crossing low level of politics  Seems like they are major victim of  BlackMoney  Demonitisation 
17/11/16 21:23,Rich till they reject it  modified  demonitisation  2000rupees  instagram com p BM6r7nnBhrR 
17/11/16 21:23,Poll on demonitisation  timesofindia indiatimes com poll on demone tisation polls 55471602 cms  
17/11/16 21:23,UDF LDF in KERALAM joined together to scuttle CentralGovt Instructions in demonitisation drive in KERALAM like AAP TMC did today in Delhi 
17/11/16 21:22,Daily Wagers and Migrants Workers Hit Hard By  Demonitisation   No Work No Money Nothing To Eat Dying in queues                           pic twitter com rzGOCftREB
17/11/16 21:22,   ravishkumar NDTV hindi showing the misery chaos in rural india due to the poorly planned  Demonitisation
17/11/16 21:22, SP has no right to speak since it has opposed demonitisation
17/11/16 21:20,  India trusts its PM  Ready to face a few difficulties but ensure grand success of demonitisation
17/11/16 21:20, and  both are protesting against  Demonitisation   oww  BlackMoney holder so sad   great decision
17/11/16 21:19,  There must be control on FD rates   it should be balanced not one sided  Demonitisation  blackMoneycleanup
17/11/16 21:19,500  1000 Note Ban   narendramodi Government sets new guidelines  bit ly 2f3F9Y3  demonitisation pic twitter com Bh0lxwulLm
17/11/16 21:19,   Against Demonitisation                                                     AAP        799278290087219200
17/11/16 21:18,Please vote Poll on demonitisation  timesofindia indiatimes com poll on demone tisation polls 55471602 cms   ArvindKejriwal MamtaOfficiaI OfficeOfRG
17/11/16 21:18,Please vote Poll on demonitisation  timesofindia indiatimes com poll on demone tisation polls 55471602 cms     
17/11/16 21:17, Could have realzed hs mstake in oposing Rajan  Great Econmst  He ws vilified in public N given no credit  Demonitisation  BJP  Modi pic twitter com NpSpGR8wqC
17/11/16 21:16, ndtvchannel saying  will take 200 days to recalibrate all 2 lakh ATM While  FM said they have recalibrated 22500  Demonitisation
17/11/16 21:15, SurgicalTerrorJibe  Shame on Gulam Nabhi Azad for calling martyrs of Uri and comparing them to civilians who lost lives in demonitisation
